sentiment,content,at
Positif,sopirnya ramah dan sabar,2025-02-27 05:05:37
Positif,cepat dijalan nya hebat bapak,2025-02-27 04:37:24
Positif,baru coba apl maxsim sangat membantu,2025-02-27 04:37:13
Positif,"pelayanan drivernya sangat bagus, baik fab ramah",2025-02-27 04:29:17
Positif,pelayanan ya bagus dan cepat,2025-02-27 04:28:31
Positif,sangat amat baik,2025-02-27 03:58:06
Positif,derefer nya sangat bagus dan ramah sopan,2025-02-27 03:55:31
Positif,aa nya sabar bgt nungguin nya makasih ya,2025-02-27 03:40:23
Positif,pelayanan untuk mengantar sangat baik dan sopan ramah cepat sangat suka saya terimakasih,2025-02-27 03:40:17
Negatif,"apk apaan kyk gini,lgi pesan orderen tiba2 keluar sendiri dan gak bisa masuk lgi smpe 1 jam lbih..jd gak enak sm drivernya gara2 apk maxim nya eror",2025-02-27 03:36:39
Positif,"pelayanan terbaik,, sudah bisa di jangkau wilayah pelosok desa.sopir nya ramah. dan pengertian.. trimakasih",2025-02-27 03:32:40
Positif,baik dan cepat sampai paketnya,2025-02-27 03:26:30
Positif,layangan bagus,2025-02-27 03:24:39
Positif,terimakasih telah membantu melancarkan perjalanan kami,2025-02-27 03:19:43
Positif,"tepat waktu, ramah, dan amanah",2025-02-27 02:56:30
Negatif,lapor sudah sy download berulang kali maxin di play tor. tidah bisa dibuka aplikasi maxim tolong bantuan beyebab y apa.,2025-02-27 02:51:57
Negatif,bagus ekonomis cm rute n maps aj kadang masih kurang lengkap dapetinnya,2025-02-27 02:49:57
Positif,mantullllll banget sangat mudah bepergian dari satu tempat ke tempat yang lain. sukses selalu maxim.,2025-02-27 02:38:19
Positif,semuanya bagus,2025-02-27 02:31:16
Negatif,"buat titik lokasinya kalau bisa disimpan secara otomatis, jadi tidak berkali kali memasukan alamat lagi dan titik lokasi sangat susah tidak sama dengan lokasi yg akan dituju/titik penjemputan. driver juga diseleksi lagi ya, saya sering mendapatkan driver yang curang minta tambahan ongkos bensin dengan alasan muter""mencari titik penjemputan. makasih.",2025-02-27 02:26:03
Positif,makasih sangat ganteng sangat baik dan sangat sopan semoga rejekinya lancar terus,2025-02-27 01:41:25
Negatif,ini apk lagi di butuhin kenapa gk bisa di buka,2025-02-27 01:27:45
Positif,semoga orderannya lancar,2025-02-27 01:19:08
Positif,mantap nih aplikasinya,2025-02-27 01:06:25
Positif,pelayanannya mantap z senang,2025-02-27 00:36:29
Positif,sangat mudah aplikasi nya,2025-02-27 00:27:45
Negatif,"jujur dari ak smp sampai sma pakai apk ini. tpi bru bru ini knp harga nya naik yah?? awalnya cmn 16k buat pergi, sekarang 22k... itu jauh banget loh naik harga nya, sedangkan dari sekolah buat kerumah tetap 16k, gk berubah. kenapa bisa gt ya?? ak masih pelajar masalah nya...",2025-02-26 23:59:33
Positif,bagus dan mudah,2025-02-26 23:55:58
Positif,murah menjangkau untuk rakyat kecil,2025-02-26 23:52:59
Positif,terima kasih 🙏 alhamdulillah baik ci abang nya,2025-02-26 23:33:30
Positif,aplikasi yg sangat berguna,2025-02-26 23:16:59
Positif,sopir ramah dan sopan sekali,2025-02-26 23:10:24
Positif,"baik dan ramah , terimakasih pak atas pelayanan kepada customer, semangat ngalongnya ?",2025-02-26 21:30:16
Positif,fasilitas memusatkan...,2025-02-26 21:16:58
Positif,mantap drivernya ramah dan cepat,2025-02-26 20:11:21
Positif,hebat dan bagus,2025-02-26 18:57:12
Positif,"sangat membantu, harga murah dan nyaman",2025-02-26 18:21:22
Positif,mantap pelayanan nya,2025-02-26 17:33:54
Positif,layanan sangat baik,2025-02-26 17:33:33
Positif,pelayanan nya ramah dan bagus😊,2025-02-26 17:02:35
Positif,trimakasih atas penjemputan nya ramah dan baik,2025-02-26 17:02:02
Negatif,gatal sama customer,2025-02-26 16:58:40
Positif,"sangat ramah dan baik,mobil bersih",2025-02-26 16:27:28
Positif,driver nya ramah sabar rute cepat dan setiran bagus,2025-02-26 15:53:02
Positif,nyaman sekali,2025-02-26 15:44:18
Positif,saya sangat puas dengan pelayanan nya,2025-02-26 15:43:34
Positif,drivernya mantab ganteng ramah baik hati,2025-02-26 15:39:37
Positif,sopirnya ramah dan baik,2025-02-26 15:33:37
Negatif,"ini bagus.. cuma sayangnya pas hujan/ habis hujan driver nya pada ga mau nerima aja itu membuat aku kesal, bukan gimana ya tp menolak itu sama aja menolak rezeki loh, dan namanya juga cari rezeki yah hrs dihadapi segala rintangan apapun itu! kedepannya tolong di perbaiki ^^",2025-02-26 15:29:46
Negatif,udah kaya genshin impact nih aplikasi berat banget buset,2025-02-26 15:03:43
Positif,bapak agus trimakasih yaa🙏🏻🙏🏻🙏🏻 sehat sll rezekinya makin banyakk...,2025-02-26 15:01:15
Positif,"baik, bersih, ramah",2025-02-26 14:59:13
Negatif,"dear maxim, hari ini tanggal 26 februari 2025 dari pagi hingga sore sekira pukul 17.00. saya dan keluarga menggunakan jasa maxim car, tetapi handphone saya tertinggal di mobil saat sedang di charger. hingga malam ini tidak ada kabar dari driver maxim mengenai handphone tersebut. nomor plat mobil: b1740 now/b1440 now. tapi di aplikasi plat nomor tanpa w (b1740no/b1440no) mohon dicek ya di salah satu plat mobil yang saya ingat. saya mohon untuk ditinjau laporan saya ini.",2025-02-26 14:54:36
Positif,luar biasaaa baiknya,2025-02-26 14:54:25
Positif,angkutan umum yang dapat digunakan untuk berpergian,2025-02-26 14:52:15
Positif,tsprtsi sangat cepat dan murah,2025-02-26 14:42:29
Positif,"tarif murah ,pelayanan cepat dan memuaskan",2025-02-26 14:35:18
Positif,tepat waktu.. cepat.. ramah..,2025-02-26 14:25:10
Positif,supir lincah dlm mengemudi.,2025-02-26 14:11:38
Negatif,kode promo sudah ga bisa lantas kenapa masih dipajang di sampul? hapus itu sama saja penipuan!!,2025-02-26 14:06:49
Positif,cepat tepat dan ramah,2025-02-26 13:49:04
Positif,kaka nya baik dan sangat ramah,2025-02-26 13:45:32
Negatif,"tolonglahhh maxim sediakan kaspro... tidak semua driver tau terima kasih dan tidak mau mengembalikan uang kembalian. giliran ditanya mana kembalian malah ngegas dan bilang perhitungan, parahnya alasannya karena ada potongan, yahhh harusnya klu dia daftar dia setuju dgn potongan tsb!!!. giliran ditunggu kembaliannya malah langsung tancap gas ga ngucap terima kasih, padahal ditunggu!!. nanti giliran di report malah mereka yg ngegas ke kita dan ngancam mau terorrr!!! karena saya sudah pernah report",2025-02-26 13:43:48
Negatif,"potongan komisi dr maxim sgt besar, makanya banyak yg kasar ke penumpangnya, apa lagi foods&goods nya semua biaya yg nanggung driver.. kesejahteraan pekerja lebih di utamakan agar driver maxim semakin berkembang.. kalau bisa ke grab sm gojek biaya pembatalan delivery di tanggung maxim",2025-02-26 13:34:11
Positif,ojek transportasi terbaik,2025-02-26 13:17:57
Positif,lebih murah dari yg lainnya,2025-02-26 13:12:50
Positif,terimakasih bapak nya nyaman bawa motor nya,2025-02-26 13:12:46
Positif,"recomend, jujur dan terpercaya",2025-02-26 13:09:47
Positif,responnya bagus,2025-02-26 13:01:43
Positif,pelayanan sangat memuaskan dan pengemudi org nga asik di ajak ngobrol,2025-02-26 12:57:45
Positif,driver baik dan sesuai pesananan.,2025-02-26 12:43:58
Positif,driver ramah dan santun..,2025-02-26 12:32:17
Positif,pak supirnya baik dan ramah.pkoknya amanah,2025-02-26 12:28:47
Positif,pelayan bagus..sopan santun,2025-02-26 12:28:28
Negatif,lama bgt nyari driver trs susah nemuin titik,2025-02-26 12:28:19
Negatif,maxxim saya cuman bawa barang belanjaan kena tarif 20rb sdngkan tarif awal 10.100 tolong yaa jangan cari kesempatan dalam kesempitan untuk driver gak semua orang belnja kaya sdngkan saya ibu rumah tangga menunggu suami memberi uang belanja dikumpulin dlu,2025-02-26 12:21:07
Positif,alhamdulillah sudah sampe cepet sekali dan kurirnya ramah,2025-02-26 12:16:33
Positif,bapaknya baik dan ramah,2025-02-26 12:15:14
Positif,baik banget orang nya...semoga banyak rejekinya ya pak...amin,2025-02-26 11:59:20
Positif,ati2 bawa mobil ya bang. :),2025-02-26 11:50:24
Positif,driver hari ini super baik & ramah,2025-02-26 11:43:09
Positif,pengemudi sangat ramah,2025-02-26 11:23:50
Positif,makasih pelayanan sangat baik kk nya ramah. sehat² semoga kk nya banyak rejekinya. semangat pejuang cuan☺,2025-02-26 11:22:55
Positif,puas dengan pelayanan maxim,2025-02-26 11:18:08
Positif,bagus dan nyaman,2025-02-26 11:15:24
Negatif,tolong di perbaiki maps nya,2025-02-26 10:42:41
Positif,sopirnya ramah,2025-02-26 10:23:43
Positif,driver cepat sampai dan tidak kebut kebut an,2025-02-26 10:12:31
Positif,g bisa login,2025-02-26 10:01:35
Positif,sangat baik drivernya,2025-02-26 10:00:26
Positif,bapaknya baik enak di ajak ngobrol,2025-02-26 09:28:18
Positif,pelayanan baik dan ramah,2025-02-26 09:17:17
Positif,"tarif maxim jauh lebih terjangkau dibandingkan ojol lain,driver lembut sopan dan mengemudi dengan hati-hati",2025-02-26 08:42:38
Positif,mantap tepat waktu,2025-02-26 08:38:21
Positif,supir sangat ramah dan cekatan,2025-02-26 08:16:09
Negatif,"adain metode pembayaran pake aplikasi dana dong,buat apa duit bnyak di dana tpi bayar makanan ny gbisa pke metode dana🙃",2025-02-26 08:13:20
Positif,terima kasih maxim,2025-02-26 08:09:23
Positif,"abg driver nya humbel , udh gtu nggak neko²",2025-02-26 08:08:21
Positif,keren n cepat,2025-02-26 08:07:43
Positif,drivernya gercep dan baik,2025-02-26 07:53:58
Positif,drivernya sangat baik dan sopan,2025-02-26 07:50:51
Positif,"layanan cepat, ramah, aplikasi enteng",2025-02-26 07:37:07
Positif,sangat cepat sekali,2025-02-26 06:58:24
Positif,"orangnya ramah,,",2025-02-26 06:57:36
Positif,"orangnya ramah,bawa kendaraan nya aman,",2025-02-26 06:50:31
Positif,sekarang kami bisa mendapatkan laki-laki lagi,2025-02-26 06:50:24
Negatif,ada driver dekat lokasi penjemputan tapi malah dapatnya driver yang jauh dari lokasi penjemputan,2025-02-26 06:50:22
Positif,pengemudi ramah dak cepat,2025-02-26 06:49:16
Positif,terima kasih sudah membantu sampai tujuan dengan selamat,2025-02-26 06:48:51
Positif,"pengemudi: misrani dengan motorcycle, warna hitam, nopol kt4974f. selamat menikmati perjalanan anda! rating ⭐⭐⭐⭐⭐(4.95)",2025-02-26 06:16:58
Positif,terimakasih memuaskan,2025-02-26 06:03:00
Positif,pelayanan ramah dan atribut lengkap,2025-02-26 05:49:25
Positif,cara mengemudi ya bagus. peduli dgn pelanggan,2025-02-26 05:44:59
Positif,baik dan pakai atribut,2025-02-26 05:34:29
Positif,alhamdulillah dpt driver yg nyaman,2025-02-26 05:20:10
Positif,maksim nya ramah,2025-02-26 05:17:48
Negatif,"tolong, diperbaiki aplikasinya, terkadang salah pilih layanan kadang mau naik mobil,malah orderan motor yg terpilih",2025-02-26 05:13:48
Positif,selamat dan sempurna,2025-02-26 05:03:26
Negatif,karena mengganggu waktu sholat dhuhur dan sangat tdk menghargai orang yg beribadah !!,2025-02-26 04:56:47
Positif,sabar sopir nya,2025-02-26 04:56:12
Positif,bagus dalam pelayanan,2025-02-26 04:41:48
Positif,sangat membantu sekali,2025-02-26 04:40:24
Positif,terima kasih mbak semoga orderannya makin banyak,2025-02-26 04:31:59
Positif,baik ramah cepat'.. okelah..👍,2025-02-26 04:27:34
Positif,"oke, pengemudi ramah dan nyaman di mobil",2025-02-26 04:26:33
Positif,"bapaknya baik dan pengertian, perjalanan ibu hamil jadi nyaman. trimakasih ya pak, banyak rejeki bapak🙏🙏",2025-02-26 03:58:39
Negatif,"parahhhh.mau login verifikasi berkali' gak selesai',topup saldo gak langsung masuk !",2025-02-26 03:55:55
Positif,"dapat driver engkong2 walaupun gemetar naeknya paling tidak maxim sudah mau memberi pekerjaan tidak memandang usia,.buat engkong driver,sehat terus,.",2025-02-26 03:53:03
Negatif,tujuan nya suka di ubah ubah saat di order kadang kadang dibalikan antara lokasi dengan tujuan dan rutenya selalu di ubah,2025-02-26 03:48:42
Positif,trima kasih sudah nyampe di perjalanan dengan hati hati .🙏,2025-02-26 03:32:00
Positif,"murah,gampang praktis",2025-02-26 03:26:51
Positif,"sesuai dengan orderanku. tepat waktu, bersih, sopan dan sigap drivernya. terimakasih pak chries...🙏🏻",2025-02-26 03:09:20
Positif,pelayanan baguss,2025-02-26 02:52:44
Positif,pelayanannya bagus,2025-02-26 02:49:13
Positif,layanan sangat memuaskan bang ojol nya juga ramah,2025-02-26 02:44:31
Positif,mudah mudahan maxim makin berjaya dan makin banyak peminatnya,2025-02-26 02:40:22
Positif,membantu dan mempermudah tujuan kita jd keren apa nya,2025-02-26 02:16:20
Positif,"saya kalau sudah di banda aceh ,kalau pakai ojek tetap maxim, cara pakai mudah biaya pun lebih murah , terimakasih.",2025-02-26 01:53:09
Positif,sangat mudah dan membantu,2025-02-26 01:50:25
Positif,sangat amat ramahhh,2025-02-26 01:29:54
Positif,"alhamdulillah draiverya baik,ramah",2025-02-26 01:27:05
Positif,derver baik dan ramah,2025-02-26 01:26:58
Positif,ojekx bersahabat,2025-02-26 01:24:32
Positif,pelayanan ramah dan tepat waktu dlm penjemputan nya,2025-02-26 01:20:29
Positif,abang ny baik ramah tamah😊,2025-02-26 01:16:07
Negatif,"terlalu buruk,lambat jalan",2025-02-26 01:09:48
Positif,makasih atas pelayanannya...maxim emang ok....,2025-02-26 01:03:47
Negatif,map.. nya kurang komplit,2025-02-26 01:02:09
Positif,baik sekali dan tepat waktu,2025-02-26 00:52:48
Positif,driver nya ramah enak di ajak ngobrol 😁,2025-02-26 00:51:06
Positif,"pelayanan memuaskan,pengemudi ramah membantu",2025-02-26 00:43:46
Positif,"sangat membantu, respon juga cepat",2025-02-26 00:35:41
Positif,pelayanan ok 👍,2025-02-26 00:34:49
Positif,"luar biasa,ramah,besih,sopan amanah.",2025-02-26 00:22:23
Positif,terimakasih pak driver....istimewa,2025-02-25 23:56:17
Negatif,"duh ga 1x 2x dapet driver kurang ajar, ga ngerti map (kalo gatau jalan kan bisa tanya penumpang, saya jadi telat karna muter2 berpuluh menit pas saya bantu arahin sok paling tau jalan), ngaret, marah-marah ke customer via chat/langsung, sering banget setelah saya nunggu lamaaaaaa baru driver chat suruh cancel, paling bener emang pake si ijo kecewaaaaaaa.",2025-02-25 23:44:10
Negatif,"ojol yg termasuk murah, tp sangat disayangkan dpt beberapa drivernya kl dateng tidak sesuai estimasi di aplikasi. misal di aplikasi 3 menit ini nunggu nya bisa 7-10 menit dr estimasi. yg seharusnya bisa on time jadi suka telat minta tolong di edukasi kembali ke pihak driver agar bisa menyesuaikan waktu yg ditentukan diaplikasi🙌🙏",2025-02-25 23:36:32
Positif,driver ramah sekali,2025-02-25 22:52:38
Positif,pelayanan drivernya bagus,2025-02-25 22:44:17
Negatif,"bagus ih, tapi tolong di permudah cari titik maps nya titik lokasi nya susah bgt 😭",2025-02-25 22:40:02
Positif,terima kasih dan ontime ketika smp stasiun,2025-02-25 21:47:54
Positif,drivernya ramah dan amanah,2025-02-25 21:21:55
Negatif,"buat pesen maxim agak susah ,sekali dapet eh harus nunggu sampe 20-18 menitan ,saya lihat map eh tiba tiba maxim nya keluar dan daftar kayak diawal ,pas saya daftarin eh tiba tiba kode maximny gak muncul , aplikasi maxim harus perbaiki lagi sih menurut saya aplikasi nya kayak eror gitu mohon diperbaiki lagi secepatnya",2025-02-25 21:18:52
Positif,baik banget supirnya ramah,2025-02-25 21:11:02
Positif,maxim semakin di depan,2025-02-25 20:13:08
Positif,"untuk wilayah papua, respon bagus, hemat sekali",2025-02-25 19:17:27
Positif,luar biasa ramah sekali pengemudinya,2025-02-25 19:11:04
Positif,playanan gerecep dan tanpa neko neko mantap !!!,2025-02-25 17:34:15
Negatif,map nya gak update,2025-02-25 17:04:32
Positif,terima kasih pak,2025-02-25 16:53:53
Positif,"terima kasih,driver amanah",2025-02-25 16:46:40
Positif,driver sangat baik,2025-02-25 16:40:02
Positif,bisa diajak ngobrol,2025-02-25 16:20:42
Positif,murah dan nyaman,2025-02-25 16:01:11
Positif,dijajal dulu,2025-02-25 15:56:56
Positif,sangan bagus dan cepat,2025-02-25 15:53:58
Negatif,"apk nya kek ee, masa aku mau login kagak bisa2 nunggu kode verifikasi nya ga ada2!",2025-02-25 15:53:35
Negatif,"sumpahh ini apk maxim sy doang atau yg lain jg gini si? setiap buka apk maxim loadnya lama bgtttttt bgttt pdhl wifi/data knceng. trss pas order tu agak lama ya ky load muter"" gt pdhl data driverny ud mncul(nama, ver.motor, plat)",2025-02-25 15:37:45
Positif,tetap semangat ya,2025-02-25 14:35:32
Positif,"pelayanan nya ramah dan cara mengemudi nya juga tidak arogan taat lalulintas, terimakasih maxim👍👍",2025-02-25 14:12:13
Positif,alhamdulillah saya baru coba aplikasi ini good,2025-02-25 14:03:16
Positif,terimakasih ya mas,2025-02-25 13:43:51
Positif,mntap dan jos,2025-02-25 13:39:41
Positif,oke sangat ramah,2025-02-25 13:28:00
Positif,"mantap bener ,, kudukung 100% persen",2025-02-25 13:27:09
Negatif,"supirnya ndak pengertian nda mau naikan trunkan brang,",2025-02-25 13:17:08
Positif,murah dan seru,2025-02-25 12:49:56
Positif,terimakasih bantuannya pak,2025-02-25 12:48:38
Negatif,"masukin alamat rumah susah,,",2025-02-25 12:40:55
Negatif,"saya berlangganan maxim sudah ber tahun2 tapi saat ini tidak bisa update karena no hp hangus,bagaimana caranya supaya bisa mengginakan jasa ojek maxim mohon infonya ,terimakasih",2025-02-25 12:34:22
Positif,"mantap, cepat, ramah tamah",2025-02-25 12:32:59
Positif,suka sekali karena bapak nya sangat ramah👍👍👍,2025-02-25 12:24:21
Positif,sangat baik ramah dan cepat,2025-02-25 11:56:11
Positif,pelayanannya sangat memuaskan. terima kasih...,2025-02-25 11:44:42
Positif,orang nya sangat ramah... n mengemudi sangat baik.. pertahankan,2025-02-25 11:42:39
Negatif,"benerin sering lokasinya,mau pesen makann aja lebih cepet jalan kaki kayaknya dri pada make maxim",2025-02-25 11:39:36
Negatif,"udah di masukin no tlpn trus malah muncul gambar gambar verivikasi ga jelas mana lagi keburu buru, malah di suruh kya gitu dah ga usah dehh ribet ga kya gojek ga ribet tapi mahal ini murah tapi ribet mau masuk ke akun atau mau mesen driver nya..tolong perbaiki dong murah doang tapi ribet ga kya apk sebelah enak masuk nyaa",2025-02-25 11:27:44
Positif,layanan yang baik,2025-02-25 11:27:10
Positif,ramah sekali,2025-02-25 11:16:48
Positif,terimakasih ya bang,2025-02-25 11:16:31
Positif,driver ramah tks pk driver,2025-02-25 11:09:39
Positif,draifer sangat ramah,2025-02-25 11:07:04
Negatif,mobilnya penyok depan hujan deras masih mau nerima orderan,2025-02-25 10:50:05
Positif,"pengemudi: kamaludin dengan motorcycle, warna merah, nopol b3442pkx. selamat menikmati perjalanan anda! rating ⭐⭐⭐⭐⭐(4.95)",2025-02-25 10:44:52
Positif,cepat dan murah,2025-02-25 10:36:52
Positif,sangat puas trims,2025-02-25 10:04:12
Positif,pengemudinya ramah dan mengemukakan dengan sangat baik. terima kasih,2025-02-25 09:33:43
Positif,bagussss pelayanannya,2025-02-25 09:25:04
